image,title,sub_title,price,sale,unit,delivery_type,weigth,shipping_type,origin,allergen,shelf_life,information,sub_product_name_list,sub_product_price_list,product_image,check_point_image,description_title,description_content,description_image
https://img-cf.kurly.com/shop/data/goods/1514876408502y0.jpg,[유가원] 유기농 건과일 4종,"말려서 더 맛있어진 유기농 건과일 (건포도,건체리,건블루베리,건크렌베리 총4종)","7,400원",10%,1개,샛별배송/택배배송,옵션별 상이,냉장/종이포장,별도표기,"- 호두, 대두, 땅콩, 밀, 메밀과 같은 시설에서 생산",,블루베리는 기존 야생 유기농 블루베리의 수급이 불안정하여 컬티베이트드(재배된) 유기농 블루베리로 변경되었습니다.,"['(품절) 유기농 건포도 200g', '(품절) 유기농 건체리 140g', '유기농 컬티베이티드 건블루베리 160g', '유기농 건크랜베리 110g']","['7,400원', '15,000원', '16,000원', '9,400원']",https://img-cf.kurly.com/shop/data/goodsview/20180822/gv40000029972_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20180102/gv00000015131_1.jpg,"정직하게 기르고 깨끗하게 건조한
[유가원] 유기농 건과일 4종","매일 과일을 챙겨 먹으면 좋다는 걸 알고는 있지만 마음처럼 쉽진 않아요. 욕심내어 이것저것 사두면 다 먹지 못해 버리는 일이 많고, 보관에도 신경을 써야 하죠. 이왕 건강을 생각해 과일을 섭취할 거라면 어떻게 생산되었는지 한 번 더 짚어보고 싶은 욕심도 있어요. 그래서 컬리는 유기농 과일을 정성껏 건조하여 보관과 활용이 간편한 유가원의 유기농 건과일 4종을 준비했습니다. 세계 각지의 농장에서 정직하게 기르고 깨끗하게 말린 건과일을 꼼꼼하게 골라, 부담스럽지 않은 소용량으로 담았어요. 전문적인 노하우로 재배한 유기농 건과일 만을 골랐기에 온 가족이 안심하고 섭취할 수 있답니다. 입이 심심할 때 간식으로 즐기셔도 좋으며, 샐러드나 요거트에 조금 곁들여 건강한 식단을 완성해보세요.",https://img-cf.kurly.com/shop/data/goodsview/20180102/gv20000015130_1.jpg
https://img-cf.kurly.com/shop/data/goods/1594115388560y0.jpg,냉동 파인애플 다이스 1kg,파인애플은 얼려 먹어도 맛있다,"6,500원",0%,1봉,샛별배송/택배배송,1kg,냉동/종이포장,필리핀,,제품 별도표기,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200707/gv20000105951_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200710/gv00000106498_1.jpg,"입안 가득 퍼지는 새콤달콤함
냉동 파인애플 다이스","살짝 녹여 그대로 먹어도 좋고, 블렌더에 갈아 시원하게 마셔도 좋은 냉동 과일. 주스, 샐러드, 디저트 등 다양한 메뉴에 활용할 수 있는 만능 재료가 아닐까 싶어요. 새콤달콤한 파인애플을 한 입 크기로 잘라 넉넉하게 담아낸 냉동 제품을 소개합니다. 씹을수록 전해지는 과즙의 상큼함을 두고두고 즐겨보세요.",https://img-cf.kurly.com/shop/data/goodsview/20200707/gv10000105949_1.jpg
https://img-cf.kurly.com/shop/data/goods/1597114474442y0.jpg,건타트체리 200g,새콤달콤하게 즐기는 영양만점 건과일(200g/1봉),"9,900원",0%,1봉,샛별배송/택배배송,200g,상온/종이포장,상품별 별도표기,"- 본 제품은 난류, 우유, 메밀, 잣, 땅콩, 대두, 밀, 고등어, 게, 새우, 돼지고기, 복숭아, 토마토, 호두, 닭고기, 쇠고기, 오징어, 조개류(굴, 전복, 홍합 포함), 아황산류를 사용한 제품과 같은 생산시설에서 포장하였습니다.",상품별 별도표기,상품 특성상 3%내외의 중량차이가 발생할 수 있습니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200811/gv00000112701_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200811/gv40000112697_1.jpg,"새콤하게 즐기는 영양만점 건과일
건타트체리","멜라토닌, 베타카로틴 등 영양성분이 풍부해 건강식품으로 주목받고 있는 타트체리. 일반 체리보다 쉽게 무르는 특성 때문에 생과일 형태로는 접하기 힘든 재료인데요. 영양 가득한 타트체리를 더욱 쉽고 간편하게 누릴 수 있도록 건조한 제품을 소개합니다. 미국산 타트체리 중에서도 몽모랑시 품종만을 엄선해 깨끗하게 말려 담아냈어요. 타트체리 특성상 일반 체리보다 새콤한 맛이 도드라지지만, 그 덕분에 더욱 손이 간답니다. 공부나 업무 중 간단한 간식으로 즐기거나, 샐러드 및 요거트 토핑으로 다채롭게 활용해보세요.",https://img-cf.kurly.com/shop/data/goodsview/20200811/gv40000112696_1.jpg
https://img-cf.kurly.com/shop/data/goods/1497578426867y0.jpg,딸기 바나나 믹스 1kg (냉동),환상의 궁합 딸기 & 바나나(1봉/1kg),"6,900원",0%,1봉,샛별배송/택배배송,1kg,냉동/종이포장,딸기:국내산/바나나:베트남,,,식품 특성상 중량은 3% 내외의 차이가 발생할 수 있습니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200803/gv30000111112_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20170616/gv00000004141_1.jpg,"언제나 새콤달콤한 과일 한 입
냉동 딸기 바나나 믹스","요즘이야 사시사철 신선한 과일을 어디에서나 먹을 수 있다지만, 여전히 과일을 손질하고 보관하는 것은 번거로운 일이죠. 특히 딸기와 바나나는 쉽게 물러서 두고두고 먹기에는 조금 어려운 과일 중 하나인데요, 과일 그대로를 깨끗하게 손질한 후 얼려 맛이 그대로 살아 있는 냉동 딸기 바나나 믹스를 만나보세요. 손질할 필요가 없어 간편하고, 신선한 과일을 알뜰하게 활용하실 수도 있습니다.",https://img-cf.kurly.com/shop/data/goodsview/20170616/gv20000004140_1.jpg
https://img-cf.kurly.com/shop/data/goods/1452145852830y0.jpg,청도 반시 감말랭이 200g,겉은 꼬들하고 속은 쫀득한 천연젤리 (200g),"6,500원",0%,1팩,샛별배송/택배배송,200g,냉동/종이포장,국산,,,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20170704/gv20000004791_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20170704/gv00000004785_1.jpg,"가을이 만들어 준 천연 젤리
청도 반시 감말랭이","지금은 감이 흔하지만 옛날에는 양반집 안마당에서 기르던 감나무에서나 볼 수 있는 귀한 열매였습니다. 감을 워낙 소중히 여기던 터라 감나무를 의인화해서 ‘칠덕수’라고 부르기도 했지요. 마땅한 간식거리가 없던 시절 부드럽게 숙성시킨 홍시나 꾸덕꾸덕하게 말린 곶감은 할머니들이 곳간에 숨겨 두었다가 손주에게 몰래 쥐여주던 가을, 겨울에만 맛볼 수 있는 달콤한 간식이었습니다. 요즘은 바짝 말린 곶감보다는 수분감이 많아 촉촉하고 부드러운 감말랭이가 인기입니다. 특히 청도의 특산품인 청도 반시로 만든 감말랭이가 원조이지요. 감말랭이는 반시의 꼭지 부분을 도려내고 껍질을 벗겨 내어 3~4조각으로 먹기 좋게 자른 후 건조시킨 것입니다. 달고 쫄깃하며 빛깔도 고와서 남녀노소가 모두 좋아할 만한 천연 간식입니다.",https://img-cf.kurly.com/shop/data/goodsview/20170704/gv20000004784_1.jpg
https://img-cf.kurly.com/shop/data/goods/1511234225922y0.jpg,[유가원] 유기농 바나나칩 230g,바삭하게 즐기는 영양 만점 바나나칩,"4,900원",0%,1개,샛별배송/택배배송,230g,냉장/종이포장,,"- 호두, 대두, 땅콩, 밀, 메밀과 같은 시설에서 생산",,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20190503/gv20000049353_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20171121/gv00000011890_1.jpg,"바삭하게 즐기는 영양 만점 바나나칩
[유가원] 유기농 바나나칩","바나나칩도 다 같은 바나나칩이 아니랍니다. 영양을 더 고스란히 담을 수 있도록, 바나나 특유의 맛과 풍미를 더 온전히 담을 수 있도록 만든 유기농 바나나칩을 소개할게요. 유가원의 유기농 바나나칩은 100% 유기농 원재료만을 사용해 만든 유기농 바나나칩인데요. 유기농 설탕과 유기농 코코넛 오일 그리고 유기농 바나나까지 어느 하나 유기농이 아닌 것이 없죠. 좋은 원재료로 만들어 자신 있게 선보입니다. 차별화된 바나나칩의 맛을 경험해보세요.",https://img-cf.kurly.com/shop/data/goodsview/20171121/gv00000011889_1.jpg
https://img-cf.kurly.com/shop/data/goods/1588827279997y0.jpg,[담과연] 말린 크랜베리 140g,붉은빛 열매의 달콤한 매력,"4,400원",0%,1병,샛별배송/택배배송,140g,상온/종이포장,,"- 본 제품은 호두, 땅콩, 잣, 밀, 이산화황을 사용한 제품과 같은 제조시설에서 제조하였습니다.",,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200507/gv30000094251_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200507/gv00000094250_1.jpg,"붉은빛 열매의 달콤한 매력
[담과연] 말린 크랜베리","쫄깃 달달한 크랜베리를 좋아하는 분들이라면, 담과연의 말린 크랜베리를 선택해 보세요. 깔끔하게 세척한 크랜베리를 가볍게 절인 후 정성껏 건조한 상품인데요. 원하는 만큼 덜어 부담 없이 즐길 수 있도록 140g씩 소용량으로 포장했어요. 간단 간식은 물론이고요, 요거트나 시리얼의 토핑으로 즐겨도 좋답니다. 어여쁜 붉은색을 품고 있어 베이킹을 위한 포인트 재료로도 손색이 없을 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20200507/gv20000094249_1.jpg
https://img-cf.kurly.com/shop/data/goods/1529658297754y0.jpg,[썬뷰] 건포도 & 청건포도 2종,캘리포니아에서 온 건강 간식!,"6,900원",0%,1팩,샛별배송/택배배송,14g*14개,기타,,,,,"['[썬뷰] 청건포도', '[썬뷰] 건포도']","['6,900원', '8,800원']",https://img-cf.kurly.com/shop/data/goodsview/20180622/gv20000025877_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20180622/gv20000025872_1.jpg,"캘리포니아에서 온 건강 간식
[썬뷰] 건포도 & 건청포도 2종","포도를 말려 영양과 당도가 농축된 건포도는 아이는 물론 어른도 맛있게 먹을 수 있는 영양 간식이죠. 컬리는 썬뷰 건포도 & 건청포도를 소개합니다. 캘리포니아의 따스한 햇볕을 받고 자란 점보 사이즈 유기농 포도를 건조했어요. 과즙이 풍부하여, 더욱 달고 쫄깃합니다. 또한, 말린 건포도를 해바라기유로 살짝 볶아 진한 포도 향을 느낄 수 있어요. 한 번에 섭취하기에 부담이 없도록 낱개 포장되어 있어요. 가방이나 주머니에 쏙 들어가는 소포장 사이즈로, 소풍 또는 외출할 때 챙기기 좋습니다. 자연 상태 그대로 자란 포도 고유의 맛을 즐겨보세요.",https://img-cf.kurly.com/shop/data/goodsview/20180622/gv20000025871_1.jpg
https://img-cf.kurly.com/shop/data/goods/1577348603459y0.jpg,[테일러] 말린 건과일 5종,,"2,000원",0%,1봉,샛별배송/택배배송,옵션별 상이,상온/종이포장,,,,,"['(품절) 테일러 말린 블랙 체리 45g', '테일러 말린 블루베리 40g', '테일러 말린 무화과 50g', '(품절) 테일러 말린 살구 50g', '(품절) 테일러 말린 데이츠 50g']","['2,000원', '3,000원', '2,500원', '2,000원', '2,000원']",https://img-cf.kurly.com/shop/data/goodsview/20191226/gv10000075469_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20191226/gv30000075441_1.jpg,"과일 본연의 영양과 식감을 유지한
[테일러] 말린 건과일 5종","입이 심심할 때 섭취하기 좋은 영양 간식을 소개할게요. 100년 전통의 프룬 명가, 테일러가 선보이는 말린 과일입니다. 블루베리, 무화과부터 살구, 데이츠, 블랙체리까지. 쉽게 맛 볼 수 있는 과일부터 이름부터 다소 생소한 과일을 고른 뒤 테일러만의 건조 방식으로 잘 말렸어요. 수분이 완전히 날아가지 않도록 건조했기에 과일 본연의 풍미, 영양, 식감을 느껴볼 수 있을 거예요. 한 입 크기의 건과일을 매일 조금씩 과자 대신 섭취하여 영양을 챙겨보세요. 요거트 토핑이나 베이킹 재료로 사용하기에도 알맞답니다.",https://img-cf.kurly.com/shop/data/goodsview/20191226/gv10000075440_1.jpg
https://img-cf.kurly.com/shop/data/goods/150547078132y0.jpg,경산 건대추 200g 2종,"진하고 달콤한 향의 경산대추 (특초, 제수용 별초 1팩/200g)","4,900원",0%,1EA,샛별배송/택배배송,200g/팩,냉장/종이포장,국산,,,,"['경산 건대추(특초) 200g', '경산 건대추(별초 제수용) 200g']","['4,900원', '5,900원']",https://img-cf.kurly.com/shop/data/goodsview/20170918/gv10000008649_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20170918/gv20000008648_1.jpg,"진하고 달콤한 향, 경산 대추
건대추 (별초 / 특초)","날씨가 쌀쌀해지기 시작하면 은은한 대추향을 머금은 대추차가 절로 떠오르는데요. 조(棗) 또는 목밀(木蜜)이라고도 불리는 대추는 생과로 먹어도 좋지만 잘 말려 단 맛이 농익은 건과는 한식 디저트나 요리에 사용하면 특유의 맛을 더해주죠. 컬리는 풍부한 일조량과 비옥한 토양을 자랑하는 경산의 건대추를 준비했어요. 쓰임새에 따라 선택하실 수 있도록 특초와 별초 2종을 준비했답니다. 환절기엔 따뜻한 대추차로, 명절엔 제수용 과일로, 평소에는 삼계탕, 약식, 죽, 떡 등의 건강식으로 다양하게 활용해보세요. 진하고 달콤한 향으로 요리에 맛있는 건강을 더할 수 있을 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20170915/gv00000008587_1.jpg
https://img-cf.kurly.com/shop/data/goods/1520489584473y0.jpg,[유기샘] 아몬드 바삭대추 70g,자꾸 손이 가는 달콤 고소한 영양 간식 (1팩/70g),"8,500원",0%,1팩,샛별배송/택배배송,70g,상온/종이포장,대추:국내산 / 아몬드:미국산,,,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20191113/gv20000068157_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20180308/gv30000019236_1.jpg,"자꾸 손이 가는 달콤 고소한 영양 간식
[유기샘] 아몬드 바삭대추","비타민 B군, 식이섬유, 사포닌이 함유된 대추와 비타민 E와 식물성 단백질이 함유된 아몬드는 영양이 풍부한 것은 물론, 맛도 좋아 건강을 지키고자 하는 분들이 간식으로 선호하는 식품이죠. 유기샘은 개성 있는 두 재료가 합쳐져 맛도 두 배, 영양도 두 배인 아몬드 바삭대추를 선보입니다. 바삭하게 건조한 대추 속에 아몬드가 쏘옥 들어가 있어요. 크게 달지 않아 아이 어른이 함께 즐기기 좋답니다. 달콤 고소하면서 즐거운 식감으로 한번 먹으면 자꾸만 손이 갈 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20180308/gv00000019235_1.jpg
https://img-cf.kurly.com/shop/data/goods/1581648018344y0.jpg,GAP 대봉 반건시 4입,곶감과 홍시의 매력을 한 번에,"8,900원",0%,1팩,샛별배송/택배배송,4입(400g 내외),냉동/종이포장,국산,,신선식품으로 별도의 유통기한은 없습니다.,해당 상품은 씨가 있는 상품이니 섭취에 유의하시기 바랍니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200214/gv00000081332_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200214/gv20000081330_1.jpg,"곶감과 홍시의 매력을 한 번에
GAP 대봉 반건시","쫀득하고 부드러운 식감으로 입 안 가득 행복을 전해줄 대봉 반건시를 소개할게요. 감 중에서도 GAP인증을 받은 큼지막한 대봉만을 선별했는데요. 깨끗하게 세척한 후, 겉은 쫄깃하고 속은 촉촉한 반건시 상태로 완성했습니다. 자연건조가 아닌 최신 시설에서 위생적으로 건조해 더욱 안심이고요. 씨를 제거하지 않고 그대로 냉동한 제품으로, 드시기 전 꺼내어 하나씩 녹여 드시면 된답니다. 4개를 담아 보내드리니, 한 입 베어물어 달큰하고도 쫀득한 주홍빛 매력을 만끽해 보세요.",https://img-cf.kurly.com/shop/data/goodsview/20200214/gv30000081329_1.jpg
https://img-cf.kurly.com/shop/data/goods/1598841724382y0.jpg,냉동 필리핀 망고 다이스 1kg,카라바오 망고로만 얼린 고품격 냉동망고,"6,980원",0%,1봉,샛별배송/택배배송,1kg,냉동/종이포장,필리핀,,제품 별도 표기,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200831/gv10000117293_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200707/gv30000105938_1.jpg,"시원하게 스며드는 달콤함
냉동 필리핀 망고 다이스","살짝 녹여 그대로 먹어도 좋고, 블렌더에 갈아 시원하게 마셔도 좋은 냉동 과일. 주스, 샐러드, 디저트 등 다양한 메뉴에 활용할 수 있는 만능 재료가 아닐까 싶어요. 달콤한 필리핀 망고를 한 입 크기로 잘라 넉넉하게 담아낸 냉동 제품을 소개합니다. 상큼하고 달달한 망고 본연의 맛을 더욱 시원하게 즐겨보세요.",https://img-cf.kurly.com/shop/data/goodsview/20200831/gv20000105937_1.jpg
https://img-cf.kurly.com/shop/data/goods/1555046159564y0.jpg,[인비바] 과일칩 4종,바삭바삭! 건강하게 즐기는 과일의 맛,"3,200원",0%,1팩,샛별배송/택배배송,20g / 30g / 35g,상온/종이포장,,"- 4종 모두 인삼, 우유, 토마토를 사용한 제품과 같은 제조시설에서 제조하고 있습니다.",,,"['[인비바] 바나나칩', '[인비바] 고구마칩', '[인비바] 사과칩', '[인비바] 파인애플칩']","['3,800원', '3,200원', '3,900원', '3,800원']",https://img-cf.kurly.com/shop/data/goodsview/20190412/gv20000047409_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20190417/gv10000047729_1.jpg,"바삭하게 즐기는 과일의 맛
[인비바] 과일칩 4종","간식 하나를 고르더라도 칼로리 부담 없이 가볍고, 건강하게 먹을 수 있는 제품을 찾는 분들이 늘고 있어요. 과자처럼 바삭하고, 과일의 맛과 영양을 오롯이 담은 과일칩이 인기를 끌고 있는 이유지요. 인비바 과일칩 4종은 바나나와 파인애플, 사과, 고구마를 100℃ 이하의 저온 진공 상태에서 조리하는 후라잉 공법으로 만들어 맛과 영양소 손실을 최소화했어요. 과일 본연의 색도 온전하고, 바삭한 식감도 매력적이에요. 덕분에 아이와 어른 모두를 만족시키는 간식으로 활용할 수 있어요. 귀여운 과일 그림을 그려 넣은 지퍼 팩에 담아 휴대와 보관도 용이해요. 가방 속에 쏙 넣어 다니며 출출할 때 즐겨보세요.",https://img-cf.kurly.com/shop/data/goodsview/20190412/gv20000047403_1.jpg
https://img-cf.kurly.com/shop/data/goods/1597802875825y0.jpg,[푸드야] 컵망고,달콤한 망고를 한 컵에 쏙,"1,000원",0%,1봉,샛별배송/택배배송,60g,냉동/종이포장,,,,최소 4개 이상부터 구매 가능한 점 안내드립니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200819/gv10000114549_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200819/gv20000114548_1.jpg,"달콤한 망고를 한 컵에 쏙
[푸드야] 컵망고","달콤한 망고를 간편하게 즐기고 싶다면, 푸드야의 컵망고를 추천드려요. 달콤하기로 소문난 베트남산 망고를 엄선해, 껍질을 깔끔하게 제거했고요. 탐스러운 노란빛 과육을 먹기 좋은 크기로 잘라 한 컵에 쏙 담았답니다. 별다른 손질없이 달달한 과육을 마음껏 맛볼 수 있어 만족스럽지요. 신선함을 유지하기 위해 급속 냉동한 상태로 전해 드리니, 바로 뜯어 시원한 간식으로 즐겨도 손색이 없답니다. 살짝 녹여주면 부드러운 식감과 풍부한 과즙을 한 입 가득 선사할 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20200819/gv10000114547_1.jpg
https://img-cf.kurly.com/shop/data/goods/1493707899146y0.jpg,산천농원 무농약 곶감 8입 (냉동),황토방 숙성으로 더욱 달콤하고 건강한 무농약 곶감,"8,800원",0%,1팩,샛별배송/택배배송,8입,냉동/종이포장,국산,,,식품 특성상 중량은 3% 내외의 차이가 발생할 수 있습니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200903/gv20000118346_1.,https://img-cf.kurly.com/shop/data/goodsview/20200902/gv30000118256_1.jpg,"황토방 숙성으로 더욱 달콤한
산천농원 무농약 곶감","우는 아이 눈물도 뚝 그치게 할 만큼 맛있다는 곶감은 자연 그대로의 단맛을 지니고 있습니다. 감 특유의 떫은맛이 없이 쫀득쫀득하고 달콤해 아이가 먹기도 좋고, 다양한 레시피에 활용하기도 좋지요. 지금 소개하는 산천농원의 곶감은 무농약 감 중 품질 좋은 것만 선별하고, 황토방에서 숙성해 완성했어요. 8개를 정성스레 담았으니, 온 가족 안심하고 즐길 수 있는 간식으로 추천할게요.",https://img-cf.kurly.com/shop/data/goodsview/20170502/gv30000002740_1.jpg
https://img-cf.kurly.com/shop/data/goods/1590718895701y0.jpg,푸룻티바 냉동 망고 스틱 80g,망고를 곱게 갈아 먹기편한 냉동 망고 스틱,"1,280원",0%,1봉,샛별배송/택배배송,80g,냉동/종이포장,베트남산,,,위 상품의 최소 구매 수량은 4개 입니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200529/gv30000097932_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200529/gv30000097931_1.jpg,"망고의 달콤함을 그대로
푸룻티바 냉동 망고 스틱","과일 맛 아이스크림의 세계는 무궁무진하지만, 과일 그 자체로만 만든 아이스바는 무척 각별하게 느껴집니다. 식품첨가물 없이 오로지 과육과 과즙만을 넣어 더욱 안심하고 즐길 수 있기 때문이죠. 생 망고를 곱게 갈아 그대로 얼린 달콤한 냉동 망고 스틱을 소개할게요. 간편하게 손으로 들고 먹을 수 있도록 하단에 스틱이 꽂혀있답니다. 한입 베어 물면, 입에 닿는 순간 시원함과 달콤함이 기분 좋게 퍼져나가요. 단단하게 꽁꽁 얼었을 때보다 살짝 녹았을 때 더욱 맛있는 망고 스틱. 분명 아이들에게도 인기 만점일 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20200529/gv00000097929_1.jpg
https://img-cf.kurly.com/shop/data/goods/1588815773692y0.jpg,[담과연] 말린 자두 160g,쫀득쫀득 영양 간식,"4,600원",0%,1병,샛별배송/택배배송,160g,상온/종이포장,,"- 본 제품은 호두, 땅콩, 잣, 밀, 이산화황을 사용한 제품과 같은 제조시설에서 제조하였습니다.",,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200507/gv10000094202_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200507/gv40000094200_1.jpg,"쫀득쫀득 영양 간식
[담과연] 말린 자두","말린 자두는 장 활동을 돕는 식이섬유를 다량 함유한 것으로 알려져 있어요. 뿐만 아니라 각종 미네랄과 철분 등 다양한 영양소가 풍부해 더욱 건강하게 즐길 수 있지요. 담과연은 정성껏 말려 과당 처리 한 자두를 깔끔하고 예쁜 병 패키지에 담았습니다. 쫀득하고 달콤한 말린 자두는 그대로 먹어도 간단한 간식으로 좋고, 시리얼이나 그래놀라 등에 곁들여도 식감과 맛을 더해 주는 근사한 토핑으로 활약할 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20200507/gv20000094199_1.jpg
https://img-cf.kurly.com/shop/data/goods/1590976306870y0.jpg,[스톤릿지] 유기농 건베리류 4종,미국 유기농 인증을 받은 건강한 건과일!,"7,500원",0%,1봉,샛별배송/택배배송,113g,상온/종이포장,,,,,"['[스톤릿지] 유기농 체리', '[스톤릿지] 유기농 크랜베리', '[스톤릿지] 유기농 블루베리', '[스톤릿지] 유기농 믹스베리']","['7,500원', '7,500원', '8,900원', '7,800원']",https://img-cf.kurly.com/shop/data/goodsview/20200601/gv40000098160_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200601/gv40000098150_1.jpg,"촉촉하게 즐기는 말린 과일
[스톤릿지]
유기농 건베리류 4종","상큼한 건베리는 언제나 기분 좋은 달콤함을 선사해 주지요. 유기농 재료만을 사용해 더욱 안심할 수 있는 스톤릿지의 건베리류 4종을 소개합니다. 식품첨가물을 일절 넣지 않아 과일 고유의 맛과 향이 잘 살아 있어요. 완전히 말리지 않고 적당히 건조했기에 과즙이 느껴지는 촉촉한 식감을 자랑한답니다. 그대로 먹어도 쫀득쫀득한 건강 간식으로 훌륭하고, 요거트나 샐러드, 아이스크림 등에 곁들이면 근사한 토핑으로 활약할 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20200601/gv30000098149_1.jpg
https://img-cf.kurly.com/shop/data/goods/1585033013199y0.jpg,GAP 대봉감말랭이 300g,쫀득하고 달큰한 주홍빛 간식,"8,400원",0%,1팩,샛별배송/택배배송,300g,냉동/종이포장,국산,,,신선식품으로 중량에 3% 내외의 차이가 있을 수 있습니다.,[],[],https://img-cf.kurly.com/shop/data/goodsview/20200324/gv40000086878_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200324/gv40000086872_1.jpg,"쫀득하고 달큰한 주홍빛 간식
GAP 대봉감말랭이","꼬득하게 씹히며 달큰함을 안겨줄 간식, 대봉 감말랭이를 소개할게요. GAP 인증을 받은 대봉감을 겉은 쫀득하고 속은 촉촉하게 말려 완성했습니다. 큼지막한 감만을 골라 먹기 좋은 크기로 썬 후, 냉풍 건조했는데요. 자연건조가 아닌, 최신 시설에서 청결하게 건조했기에 안심하고 드실 수 있답니다. 출출할 때 하나씩 집어 먹거나, 샐러드나 요거트 토핑으로 활용해보세요. 자꾸 손이 가는 주황빛 쫀득함을 만끽할 수 있을 거예요.",https://img-cf.kurly.com/shop/data/goodsview/20200324/gv40000086871_1.jpg
https://img-cf.kurly.com/shop/data/goods/1452165711375y0.jpg,건대추 슬라이스 (대추과자) 100g,햇빛을 받고 자란 대추로 만든 건대추 (100g),"6,500원",0%,1팩,샛별배송/택배배송,100g 내외,상온/종이포장,국산,,,,[],[],https://img-cf.kurly.com/shop/data/goodsview/20170414/gv30000002148_1.jpg,https://img-cf.kurly.com/shop/data/goodsview/20200107/gv40000076910_1.jpg,"따스한 햇빛을 받고 자란 대추로 만든
건대추 슬라이스 (대추과자)","어린 시절 명절날 차례를 지내고 나면 할아버지께서는 꼭 대추를 하나 쥐여주시며 어서 먹어보라고 하셨지요. 다른 맛있는 것도 많은데 하필이면 대추를 꼭 먹어야 하는 게 싫어서 억지로 살짝 깨물어 먹었습니다. 배처럼 과즙이 많은 것도 아니고 사과처럼 달콤한 것도 아닌 대추의 맛이 어린 입맛에는 참 별로였어요. 대추는 아마 억울했을 거예요. 사실 추석 차례상에 놓이는 대추는 대부분 덜 익은 것이거든요. 대추는 10월에 들어서야 가을볕을 받아 서서히 적갈색으로 변하며 그 맛이 절정에 이릅니다. 잘 익은 대추는 아주 놀랍도록 달콤합니다.

대추는 예로부터 떡이나 한과 등에 모양과 맛을 내기 위해 자주 쓰였습니다. 요즘은 건과일을 넣고 굽는 스콘이나 비스킷에서도 건대추를 자주 볼 수 있어요. 말린 대추를 생강, 배와 함께 따끈하게 끓여 차로 즐기기도 합니다. 컬리가 소개해드리는 건대추 슬라이스는 말린 대추를 얇게 슬라이스하여 마치 과자처럼 바삭거리는 식감을 가지고 있어요. 건대추를 다른 음식의 고명으로만 생각했던 컬리 직원들 모두 깜짝 놀랐습니다. 대추도 이렇게 맛있을 수 있구나!",https://img-cf.kurly.com/shop/data/goodsview/20170414/gv00000002143_1.jpg
